 "i2i" ,
 "vector" ,
 "Discovery" ,
 "dumbo" ,
 "C4.5 Algorithm" ,
 "C5" ,
 "C4.5" ,
 "X2" ,
 "E1" ,
 "subgraphs" ,
 "trail" ,
 "A1" ,
 "C3" ,
 "coin" ,
 "Day6" ,
 "X5" ,
 "probabilistic classifier" ,
 "algorithm" ,
 "meds"" ,
 "image processing" ,
 "Image processing" ,
 "N sets" ,
 "grayscale" ,
 "greyscale" ,
 "C4" ,
 "system 3" ,
 "Bayesian" ,
 "COMP" ,
 "Heuristics" ,
 "Heuristic" ,
 "heuristics" ,
 "heuristic" ,
 "puzzle" ,
 "A4" ,
 "A5" ,
 "a4" ,
 "BA" ,
 "depth-first search" ,
 "DFS" ,
 "stack" ,
 "Applied Artificial Intelligence" ,
 "algorithm" ,
 "Best-first search" ,
 "best-first search" ,
 "best-first" ,
 "frontier" ,
 "PE" ,
 "COMP" ,
 "hill climbing" ,
 "Hill climbing" ,
 "plateau" ,
 "Evaluation function" ,
 "evaluation function" ,
 "Hamming distance" ,
 "Bidirectional search" ,
 "McGraw-Hill" ,
 "closed list" ,
 "Intuition" ,
 "Data Structures" ,
 "exponential space" ,
 "Sam Loyd" ,
 "inversions" ,
 "permutation" ,
 "Heuristics" ,
 "Heuristic" ,
 "heuristics" ,
 "heuristic" ,
 "ter" ,
 "puzzle" ,
 "Monotonicity" ,
 "monotonically decreasing" ,
 "Perception" ,
 "mountain" ,
 "3x3" ,
 "backtracking" ,
 "Heuristic evaluation" ,
 "n8" ,
 "n7" ,
 "Concordia" ,
 "Concordia University" ,
 "15-puzzle" ,
 "breadth-first" ,
 "General" ,
 "brute" ,
 "Brute" ,
 "Google" ,
 "memory" ,
 "amnesia" ,
 "Depth-limited search" ,
 "Iterative deepening" ,
 "Depth-limited Search" ,
 "Depth-Limited Search" ,
 "Search algorithm" ,
 "open list" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "brute force search" ,
 "cost function" ,
 "Search tree" ,
 "depth-first search" ,
 "DFS" ,
 "A* algorithm" ,
 "Focus" ,
 "stack" ,
 "graph" ,
 "Bad" ,
 "local maximum" ,
 "local minimum" ,
 "global maximum" ,
 "algorithm" ,
 "Tetris" ,
 "Rich" ,
 "branching factor" ,
 "priority queue" ,
 "Priority queue" ,
 "connected component" ,
 "root" ,
 "Best-first search" ,
 "best-first search" ,
 "best-first" ,
 "infinite loop" ,
 "Manhattan distance" ,
 "shortest path" ,
 "big bang" ,
 "chess" ,
 "n1" ,
 "sign function" ,
 "delta rule" ,
 "COMP" ,
 "XOR" ,
 "exclusive-or" ,
 "Tk" ,
 "neuron" ,
 "neurons" ,
 "sigmoidal" ,
 "sigmoid" ,
 "sigmoid function" ,
 "activation function" ,
 "Activation function" ,
 "Perceptron" ,
 "Perceptrons" ,
 "perceptron" ,
 "Delta" ,
 "Applied Artificial Intelligence" ,
 "Alison" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "sign function" ,
 "delta rule" ,
 "English language" ,
 "English" ,
 "differentiable" ,
 "derivative" ,
 "calculus" ,
 "Neuron" ,
 "binary vector" ,
 "bitmap" ,
 "COMP" ,
 "Wikipedia" ,
 "gradient" ,
 "gradient descent" ,
 "error function" ,
 "transfer function" ,
 "Human brain" ,
 "human brain" ,
 "pixel" ,
 "synapse" ,
 "synapses" ,
 "pattern recognition" ,
 "Pattern Recognition" ,
 "Target" ,
 "XOR" ,
 "exclusive-or" ,
 "shuffle" ,
 "rule-based system" ,
 "Delta" ,
 "feedforward" ,
 "Stochastic" ,
 "Decision Tree" ,
 "decision tree" ,
 "Decision trees" ,
 "decision trees" ,
 "C6" ,
 "binary" ,
 "Andrew Ng" ,
 "memory" ,
 "Non-binary" ,
 "non-binary" ,
 "W13" ,
 "W14" ,
 "Papert" ,
 "W24" ,
 "truth table" ,
 "neuron" ,
 "neurons" ,
 "sigmoidal" ,
 "sigmoid" ,
 "sigmoid function" ,
 "cat" ,
 "epoch" ,
 "Training data" ,
 "Training set" ,
 "validation set" ,
 "training set" ,
 "activation function" ,
 "Activation function" ,
 "biology" ,
 "Perceptron" ,
 "Perceptrons" ,
 "perceptron" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "differentiable function" ,
 "error term" ,
 "Handwritten" ,
 "Backpropagation" ,
 "backpropagation" ,
 "phoneme" ,
 "hidden node" ,
 "hyperplane" ,
 "black box" ,
 "local maximum" ,
 "local minimum" ,
 "global maximum" ,
 "neurotransmitters" ,
 "Speech synthesis" ,
 "linearly separable" ,
 "Alison" ,
 "Gail" ,
 "decision boundaries" ,
 "decision boundary" ,
 "Type I error" ,
 "false positive" ,
 "false negative" ,
 "False negative" ,
 "False positive" ,
 "Type II error" ,
 "SGD" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "Russell" ,
 "Partial derivative" ,
 "W45" ,
 "COMP" ,
 "Alpha-Beta" ,
 "Pruning" ,
 "Heuristics" ,
 "Heuristic" ,
 "heuristics" ,
 "heuristic" ,
 "game tree" ,
 "Two-ply" ,
 "Nim" ,
 "root" ,
 "Tic-Tac-Toe" ,
 "Applied Artificial Intelligence" ,
 "algorithm" ,
 "COMP" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "Potomac" ,
 "Chicago" ,
 "Parsing" ,
 "parsing" ,
 "parser" ,
 "probability" ,
 "Probability" ,
 "lexicon" ,
 "parse tree" ,
 "POS" ,
 "Word sense disambiguation" ,
 "Word Sense Disambiguation" ,
 "Applied Artificial Intelligence" ,
 "bigram" ,
 "part-of-speech" ,
 "context-free grammar" ,
 "Olga" ,
 "word order" ,
 "syntactic" ,
 "syntax" ,
 "Information extraction" ,
 "Information Extraction" ,
 "English language" ,
 "English" ,
 "Question answering" ,
 "question answering" ,
 "Question Answering" ,
 "question answering system" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "comma" ,
 "helicopter" ,
 "Smoothing" ,
 "Naive Bayes Classifier" ,
 "Naïve Bayes" ,
 "Naïve Bayes Classifier" ,
 "Naive Bayes Classification" ,
 "Naïve Bayes classifier" ,
 "Bayes rule" ,
 "coffee" ,
 "fever" ,
 "OCR" ,
 "Optical character recognition" ,
 "Optical Character Recognition" ,
 "Citizen Kane" ,
 "probability distribution" ,
 "Tokenization" ,
 "tokenization" ,
 "tokenize" ,
 "UN" ,
 "Falkland Islands" ,
 "13th Shanghai International Film Festival" ,
 "Alcatraz" ,
 "Named Entity Recognition" ,
 "Named entity recognition" ,
 
( ,
 "bi-" ,
 "Markov" ,
 "aardvark" ,
 "NER" ,
 "WALLACHIA" ,
 "zoophyte" ,
 "n-gram" ,
 "word order" ,
 "Bram" ,
 "Ontario" ,
 "mountain" ,
 "ibuprofen" ,
 "Decision Tree" ,
 "decision tree" ,
 "Decision trees" ,
 "decision trees" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "GOFAI" ,
 "spam filter" ,
 "spam filtering" ,
 "ADV" ,
 "LM" ,
 

 ,
 "matrix" ,
 "Conditional Probability" ,
 "conditional probabilities" ,
 "Ambiguity" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Agra" ,
 "Metropolis" ,
 "chicken" ,
 "Parsing" ,
 "parsing" ,
 "parser" ,
 "S2" ,
 "Markov" ,
 "computer" ,
 "Deep Learning" ,
 "Deep learning" ,
 "magic" ,
 "probability" ,
 "Probability" ,
 "base pair" ,
 "prob" ,
 "cat" ,
 "Dracula" ,
 "
8" ,
 "
6" ,
 "NP" ,
 "S3" ,
 "Mubarak" ,
 "IBM" ,
 "Natural Language Generation" ,
 "POS" ,
 "acoustic" ,
 "DNA sequence" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "aj" ,
 

 ,
 "Einstein" ,
 "Stanford" ,
 "probability mass" ,
 "mouse" ,
 "zucchini" ,
 "Word sense disambiguation" ,
 "Word Sense Disambiguation" ,
 "Language model" ,
 "language model" ,
 "Castro Theatre" ,
 "milk" ,
 "toffee" ,
 "ABC" ,
 "Shannon" ,
 "Coreference" ,
 "Coreference resolution" ,
 "trigram" ,
 "Bush" ,
 "S4" ,
 "Princeton" ,
 "Dialog" ,
 "soup" ,
 "Sentiment analysis" ,
 "Sentiment Analysis" ,
 "compact" ,
 "sleep" ,
 "Machine Translation" ,
 "machine translation" ,
 "Machine translation" ,
 "San Francisco" ,
 "science fiction" ,
 "SF" ,
 "British Left" ,
 "MOST" ,
 "Data preparation" ,
 "ML" ,
 "broccoli" ,
 "bigram" ,
 "k-means" ,
 "K-means clustering" ,
 "Spam" ,
 "email spam" ,
 "spam email" ,
 "Mary" ,
 "Dow Jones" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "Chinese" ,
 "n1" ,
 "aardwolf" ,
 "COMP" ,
 "matrix" ,
 "hyperparameters" ,
 "Deep Learning" ,
 "Deep learning" ,
 "neuron" ,
 "neurons" ,
 "sigmoidal" ,
 "sigmoid" ,
 "sigmoid function" ,
 "activation function" ,
 "Activation function" ,
 "convolution" ,
 "Convolution" ,
 "convolves" ,
 "Convolutional Neural Networks" ,
 "CNN" ,
 "vector" ,
 "Applied Artificial Intelligence" ,
 "autoencoder" ,
 "Autoencoder" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "Max" ,
 "ML" ,
 "COMP" ,
 "layer 3" ,
 "Question answering" ,
 "question answering" ,
 "Question Answering" ,
 "question answering system" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "Inception" ,
 "The features" ,
 "deep belief network" ,
 "ImageNet" ,
 "gradient" ,
 "gradient descent" ,
 "speech recognition" ,
 "Speech recognition" ,
 "error function" ,
 "probability" ,
 "statistical model" ,
 "Academic Press" ,
 "Human brain" ,
 "human brain" ,
 "SVM" ,
 "DL" ,
 "Edge" ,
 "Yoshua Bengio" ,
 "Bengio" ,
 "pixel" ,
 "Montreal" ,
 "feature engineering" ,
 "classifier" ,
 "labeled data" ,
 "Unsupervised" ,
 "unsupervised learning" ,
 "Unsupervised learning" ,
 "Geoff Hinton" ,
 "Hinton" ,
 "Geoffrey Hinton" ,
 "matrix" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Google Translate" ,
 "kernel" ,
 "circle" ,
 "layer 2" ,
 "General" ,
 "Vector Institute" ,
 "Deep Learning" ,
 "Deep learning" ,
 "Filter" ,
 "neuron" ,
 "neurons" ,
 "sigmoidal" ,
 "sigmoid" ,
 "sigmoid function" ,
 "cat" ,
 "NaN" ,
 "activation function" ,
 "Activation function" ,
 "Toronto" ,
 "Google" ,
 "Skype Translator" ,
 "convolution" ,
 "Convolution" ,
 "convolves" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "edge detection" ,
 "RGB" ,
 "Convolutional Neural Networks" ,
 "CNN" ,
 "GPU" ,
 "Yann LeCun" ,
 "Open Access" ,
 "open access" ,
 "Backpropagation" ,
 "backpropagation" ,
 "phoneme" ,
 "Edmonton" ,
 "Object recognition" ,
 "autoencoder" ,
 "Autoencoder" ,
 "algorithm" ,
 "overfit" ,
 "overfitting" ,
 "Overfitting" ,
 "linguistics" ,
 "Machine Translation" ,
 "machine translation" ,
 "Machine translation" ,
 "image processing" ,
 "Image processing" ,
 "Sutton" ,
 "Max" ,
 "NN" ,
 "clause" ,
 "Canada" ,
 "The weight" ,
 "Ilya" ,
 "feature learning" ,
 "Computer vision" ,
 "Computer Vision" ,
 "computer vision" ,
 "image recognition" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "URI" ,
 "IL-10" ,
 "MAPK3" ,
 "Heidelberg" ,
 "Serialization" ,
 "gp41" ,
 "monocyte" ,
 "monocytes" ,
 "graph" ,
 "graph databases" ,
 "Lisa" ,
 "GraphIQ" ,
 "Harper Collins" ,
 "COMP" ,
 "Wikipedia" ,
 "draft" ,
 "API" ,
 "Oracle Spatial" ,
 "protein" ,
 "gene" ,
 "personalized medicine" ,
 "ConceptNet" ,
 "Semantic Networks" ,
 "current version" ,
 "AI Winter" ,
 "Layer Cake" ,
 "Knowledge representation" ,
 "Knowledge Representation" ,
 "knowledge representation" ,
 "Google Assistant" ,
 "IL2" ,
 "The Glass Palace" ,
 "Satori" ,
 "A11" ,
 "London" ,
 "JSON-LD" ,
 "Description Logic" ,
 "Semantics" ,
 "human immunodeficiency virus" ,
 "Internationalized Resource Identifier" ,
 "IRI" ,
 "Chronic disease" ,
 "Mona Lisa" ,
 "Neo4J" ,
 "Gefitinib" ,
 "gefitinib" ,
 "Facebook Graph Search" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "mutation" ,
 "PubMed" ,
 "PMID" ,
 "Java" ,
 "Alice" ,
 "KR" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "Scott" ,
 "SMAD3" ,
 "Winograd" ,
 "TBL" ,
 "datatype" ,
 "French" ,
 "Google" ,
 "Reading" ,
 "auteur" ,
 "PHP" ,
 "A12" ,
 "IBM" ,
 "Mona" ,
 "KB" ,
 "RDFa" ,
 "SPARQL" ,
 "sparql" ,
 "TED" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "McCulloch" ,
 "KITLG" ,
 "expression" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "MAPK1" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "human-readable" ,
 "Data Integration" ,
 "Data integration" ,
 "Liyang" ,
 "Cyc" ,
 "Open Access" ,
 "open access" ,
 "GRB2" ,
 "Precision Medicine" ,
 "Hanover" ,
 "XML" ,
 "RDF/XML" ,
 "SQL" ,
 "predicate" ,
 "point mutation" ,
 "N-Triples" ,
 "N-Quads" ,
 "Lennon" ,
 "Berlin" ,
 "Leonardo" ,
 "Leonardo da Vinci" ,
 "SHRDLU" ,
 "city" ,
 "strings" ,
 "le titre" ,
 "miroirs" ,
 "Bottleneck" ,
 "Linked Open Data" ,
 "LOD" ,
 "Linked Data" ,
 "LOD Datasets" ,
 "ISBN" ,
 "Knowledge Vault" ,
 "Knowledge Graph" ,
 "Discovery" ,
 "Le palais" ,
 "Le Palais" ,
 "N3" ,
 "suffix" ,
 "string literal" ,
 "Wikidata" ,
 "URI" ,
 "COMP" ,
 "graph" ,
 "graph databases" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "McGill" ,
 "McGill University" ,
 "public knowledge" ,
 "LinkedIn" ,
 "Montreal" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "URL" ,
 "Uniform Resource Locator" ,
 "knowledge base" ,
 "intelligent agent" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "database" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "machine-readable" ,
 "human-readable" ,
 "SQL" ,
 "predicate" ,
 "Applied Artificial Intelligence" ,
 "city" ,
 "Facebook" ,
 "Knowledge Vault" ,
 "Knowledge Graph" ,
 "Google News" ,
 "layer 3" ,
 "Question answering" ,
 "question answering" ,
 "Question Answering" ,
 "question answering system" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "softmax" ,
 "COMP" ,
 "Yoshua Bengio" ,
 "Bengio" ,
 "NMT" ,
 "apricot" ,
 "target language" ,
 "classifier" ,
 "feedforward" ,
 "binary" ,
 "banana" ,
 "ob" ,
 "matrix" ,
 "Word2vec" ,
 "Google Translate" ,
 "ili" ,
 "Deep Learning" ,
 "Deep learning" ,
 "Vector Space" ,
 "vector space" ,
 "vector" ,
 "ha" ,
 "probability" ,
 "Probability" ,
 "cat" ,
 "Training data" ,
 "Training set" ,
 "validation set" ,
 "training set" ,
 "activation function" ,
 "Activation function" ,
 "ruby" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Convolutional Neural Networks" ,
 "CNN" ,
 "mouse" ,
 "dog" ,
 "t4" ,
 "Backpropagation" ,
 "backpropagation" ,
 "layer 2" ,
 "python" ,
 "Python" ,
 "autoencoder" ,
 "Autoencoder" ,
 "Machine Translation" ,
 "machine translation" ,
 "Machine translation" ,
 "The weight" ,
 "Computer vision" ,
 "Computer Vision" ,
 "computer vision" ,
 "image recognition" ,
 "scalar" ,
 "scalar product" ,
 "dot product" ,
 "Dot product" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "Google Books" ,
 "discrete random variable" ,
 "harmonic" ,
 "COMP" ,
 "partition" ,
 "fair coin" ,
 "Fair coin" ,
 "Italian" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "Learning Curve" ,
 "Supervised learning" ,
 "ID3" ,
 "coin" ,
 "Naive Bayes Classifier" ,
 "Naïve Bayes" ,
 "Naïve Bayes Classifier" ,
 "Naive Bayes Classification" ,
 "Naïve Bayes classifier" ,
 "Pb" ,
 "inductive bias" ,
 "Inductive bias" ,
 "RV" ,
 "F6" ,
 "F4" ,
 "F3" ,
 "logical inference" ,
 "inference" ,
 "0H" ,
 "Intuition" ,
 "FN" ,
 "Outliers" ,
 "outlier" ,
 "class F7" ,
 "metric" ,
 "F1" ,
 "X3" ,
 "pattern recognition" ,
 "Pattern Recognition" ,
 "Voltaire" ,
 "Heuristics" ,
 "Heuristic" ,
 "heuristics" ,
 "heuristic" ,
 "regression" ,
 "confusion matrix" ,
 "John Snow" ,
 "bass" ,
 "F-measure" ,
 "Data mining" ,
 "Data Mining" ,
 "KDD" ,
 "London" ,
 "HM" ,
 "Decision Tree" ,
 "decision tree" ,
 "Decision trees" ,
 "decision trees" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "C6" ,
 "Unsupervised" ,
 "unsupervised learning" ,
 "Unsupervised learning" ,
 "Thai" ,
 "contingency table" ,
 "Tom Mitchell" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Red Square" ,
 "Reinforcement Learning" ,
 "Reinforcement learning" ,
 "Essence" ,
 "S2" ,
 "class F4" ,
 "clustering algorithm" ,
 "probability" ,
 "Probability" ,
 "moustache" ,
 "Training data" ,
 "Training set" ,
 "validation set" ,
 "training set" ,
 "French" ,
 "Split" ,
 "Netflix" ,
 "Entropy" ,
 "entropy" ,
 "class F6" ,
 "rote learning" ,
 "X6" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Mitchell" ,
 "i2i" ,
 "Handwriting recognition" ,
 "vector" ,
 "disjoint sets" ,
 "Black" ,
 "Socrates" ,
 "C4.5 Algorithm" ,
 "C5" ,
 "C4.5" ,
 "Essential Information" ,
 "Shannon" ,
 "X2" ,
 "Ockham" ,
 "F7" ,
 "connectionist" ,
 "parallel distributed processing" ,
 "HP Labs" ,
 "X5" ,
 "Object recognition" ,
 "Blue Circle" ,
 "big eyes" ,
 "F5" ,
 "Time complexity" ,
 "medicine" ,
 "physician" ,
 "algorithm" ,
 "Red Circle" ,
 "overfit" ,
 "overfitting" ,
 "Overfitting" ,
 "cholera" ,
 "Nina" ,
 "data acquisition" ,
 "Alison" ,
 "Gail" ,
 "F-Measure" ,
 "decision boundaries" ,
 "decision boundary" ,
 "k-means" ,
 "K-means clustering" ,
 "C4" ,
 "root" ,
 "Sv" ,
 "Extrapolate" ,
 "Decision Trees" ,
 "Computer vision" ,
 "Computer Vision" ,
 "computer vision" ,
 "image recognition" ,
 "Type I error" ,
 "false positive" ,
 "false negative" ,
 "False negative" ,
 "False positive" ,
 "Type II error" ,
 "Euclidean distance" ,
 "Euclidean" ,
 "neurons" ,
 "Neural network" ,
 "neural network" ,
 "ANN" ,
 "Neural networks" ,
 "neural networks" ,
 "Russell" ,
 "salmon" ,
 "Spam filtering" ,
 "spam filtering" ,
 "ML" ,
 "credit card fraud" ,
 "discrete random variable" ,
 "COMP" ,
 "F1" ,
 "Decision Tree" ,
 "decision tree" ,
 "Decision trees" ,
 "decision trees" ,
 "calculator" ,
 "Your Decision" ,
 "log2" ,
 "Centroid" ,
 "Entropy" ,
 "entropy" ,
 "impossible event" ,
 "Roulette" ,
 "Applied Artificial Intelligence" ,
 "feature vector" ,
 "IG" ,
 "F-Measure" ,
 "k-means" ,
 "K-means clustering" ,
 "Decision Trees" ,
 "POS tags" ,
 "The document" ,
 "Information extraction" ,
 "Information Extraction" ,
 "English language" ,
 "English" ,
 "big cat" ,
 "case law" ,
 "qi" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "binary vector" ,
 "bitmap" ,
 "Othello" ,
 "roast beef" ,
 "Howard" ,
 "Unstructured Information Management Architecture" ,
 "UIMA" ,
 "verb" ,
 "L2 norm" ,
 "TensorFlow" ,
 "Tokenization" ,
 "tokenization" ,
 "tokenize" ,
 "UK" ,
 "fMLP" ,
 "Pride" ,
 "HTML" ,
 "Hamlet" ,
 "Vector Space Model" ,
 "vector space model" ,
 "tft" ,
 "Even worse" ,
 "Cambridge University Press" ,
 "Schütze" ,
 "Monotonicity" ,
 "monotonically decreasing" ,
 "morphological" ,
 "2D" ,
 "high-dimensional space" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "Brill tagger" ,
 "binary" ,
 "PDF" ,
 "matrix" ,
 "Tempest" ,
 "Trichoderma reesei" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Rare" ,
 "inflected" ,
 "inflection" ,
 "JAPE" ,
 "General" ,
 "grammar" ,
 "Parsing" ,
 "parsing" ,
 "parser" ,
 "Deep Learning" ,
 "Deep learning" ,
 "Vector Space" ,
 "vector space" ,
 "vector" ,
 "lengths" ,
 "magnitude" ,
 "source code" ,
 "Keras" ,
 "normalized" ,
 "PyTorch" ,
 "
8" ,
 "
6" ,
 "NP" ,
 "Reading" ,
 "lexicon" ,
 "Lemmatization" ,
 "Porter" ,
 "IBM" ,
 "POS" ,
 "incidence matrix" ,
 "idf" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "database" ,
 "Sheffield" ,
 "plain text" ,
 "Stanford" ,
 "Caesar" ,
 "Julius" ,
 "word segmentation" ,
 "insurance" ,
 "Python" ,
 "vector" ,
 "CLEOPATRA" ,
 "Cleopatra" ,
 "unit sphere" ,
 "Cosine" ,
 "cosine" ,
 "Brutus" ,
 "BRUTUS" ,
 "dog" ,
 "Coreference" ,
 "Coreference resolution" ,
 "Mary" ,
 "VSM" ,
 "lemma" ,
 "Hannes" ,
 "GATE" ,
 "XML" ,
 "RDF/XML" ,
 "Macbeth" ,
 "Wuthering Heights" ,
 "Hinrich" ,
 "Apache Software Foundation" ,
 "hyphen" ,
 "Manning Publications" ,
 "open source" ,
 "Open Source" ,
 "cosine similarity" ,
 "Cosine similarity" ,
 "inverse document frequency" ,
 "term frequency" ,
 "tf-idf" ,
 "algorithm" ,
 "cross product" ,
 "Thought experiment" ,
 "Apache" ,
 "Doc" ,
 "Rich" ,
 "plagiarism" ,
 "root" ,
 "LGPL" ,
 "calpurnia" ,
 "CALPURNIA" ,
 "Calpurnia" ,
 "NLTK" ,
 "scalar" ,
 "scalar product" ,
 "dot product" ,
 "Dot product" ,
 "Euclidean distance" ,
 "Euclidean" ,
 "Chinese" ,
 "Prabhakar Raghavan" ,
 "dft" ,
 "Information extraction" ,
 "Information Extraction" ,
 "big cat" ,
 "qi" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "COMP" ,
 "library" ,
 "vector" ,
 "tft" ,
 "Concordia" ,
 "Concordia University" ,
 "Vector Space" ,
 "vector space" ,
 "vector" ,
 "cat" ,
 "normalized" ,
 "idf" ,
 "Cosine" ,
 "cosine" ,
 "dog" ,
 "NEs" ,
 "Applied Artificial Intelligence" ,
 "python" ,
 "Python" ,
 "cosine similarity" ,
 "Cosine similarity" ,
 "inverse document frequency" ,
 "term frequency" ,
 "tf-idf" ,
 "scalar" ,
 "scalar product" ,
 "dot product" ,
 "Dot product" ,
 "Weak AI" ,
 "English language" ,
 "English" ,
 "Question answering" ,
 "question answering" ,
 "Question Answering" ,
 "question answering system" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "Brad Rutter" ,
 "OCR" ,
 "Optical character recognition" ,
 "Optical Character Recognition" ,
 "Ray Kurzweil" ,
 "Kurzweil" ,
 "arithmetic" ,
 "Alan Turing" ,
 "anthropomorphic" ,
 "probabilistic reasoning" ,
 "Heuristics" ,
 "Heuristic" ,
 "heuristics" ,
 "heuristic" ,
 "AI Winter" ,
 "psychologist" ,
 "RET" ,
 "Knowledge representation" ,
 "Knowledge Representation" ,
 "knowledge representation" ,
 "pronoun" ,
 "Lotus Development" ,
 "psychotherapist" ,
 "automation" ,
 "Perception" ,
 "Data mining" ,
 "Data Mining" ,
 "KDD" ,
 "self-awareness" ,
 "consciousness" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "drum roll" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "robot" ,
 "ALPAC" ,
 "Intel Core 2 Duo" ,
 "Papert" ,
 "computer" ,
 "Deep Learning" ,
 "Deep learning" ,
 "Spell checker" ,
 "Kasparov" ,
 "AlphaGo" ,
 "Test" ,
 "Winograd" ,
 "brute" ,
 "Brute" ,
 "Ken Jennings" ,
 "Turing test" ,
 "Turing Test" ,
 "IBM" ,
 "Periodic Table" ,
 "standard definition" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "reflex" ,
 "Jeopardy!" ,
 "Strong AI" ,
 "logic" ,
 "formal logic" ,
 "Deep Blue" ,
 "dog" ,
 "Kramnik" ,
 "plain" ,
 "CAPTCHA" ,
 "toy-" ,
 "computer science" ,
 "Computer Science" ,
 "natural language" ,
 "Natural language" ,
 "Machine Translation" ,
 "machine translation" ,
